GAMEDATE,HOME,AWAY,HOME_SCORE,AWAY_SCORE,T1_ML_x,T1_ML_y,OU_RESULT,OU_LINE,arow_x,HOME_ML,AWAY_ML
2023-05-25,MIL,SFG,0,5,115,-135,U,9.0,False,115,-135
2023-05-25,CIN,STL,1,2,105,-125,U,9.5,False,105,-125
2023-05-25,TBD,TOR,6,3,-175,150,O,8.0,False,-175,150
2023-05-26,COL,NYM,2,5,175,-210,U,11.5,False,175,-210
2023-05-26,ANA,FLA,2,6,-141,120,U,8.5,False,-141,120
2023-05-26,TBD,LAD,9,3,-126,116,O,9.5,False,-126,116
2023-05-26,ATL,PHI,4,6,-155,130,P,10.0,False,-155,130
2023-05-26,OAK,HOU,2,5,230,-290,U,8.5,False,230,-290
2023-05-26,BAL,TEX,2,12,-130,120,O,9.0,False,-130,120
2023-05-26,NYY,SDP,1,5,-105,-115,U,9.5,False,-105,-115
2023-05-26,DET,CHW,3,12,130,-150,O,8.5,False,130,-150
2023-05-26,MIN,TOR,1,3,126,-150,U,7.5,False,126,-150
2023-05-26,CLE,STL,4,3,-110,100,U,8.0,False,-110,100
2023-05-26,KCR,WSN,10,12,-115,-105,O,9.5,False,-115,-105
2023-05-26,ARI,BOS,2,7,110,-132,O,8.5,False,110,-132
2023-05-26,CHC,CIN,0,9,-145,125,O,6.5,False,-145,125
2023-05-26,MIL,SFG,1,15,-150,130,O,8.0,False,-150,130
2023-05-26,SEA,PIT,6,11,-160,134,O,7.0,False,-160,134
2023-05-27,NYY,SDP,3,2,-160,135,U,8.5,False,-160,135
2023-05-27,CLE,STL,1,2,-105,-105,U,8.5,False,-105,-105
2023-05-27,TBD,LAD,5,6,-111,101,O,8.0,False,-111,101
2023-05-27,KCR,WSN,2,4,-114,104,U,9.5,False,-114,104
2023-05-27,BAL,TEX,3,5,-107,-103,U,8.5,False,-107,-103
2023-05-27,ANA,FLA,5,8,-200,180,O,7.5,False,-200,180
2023-05-27,DET,CHW,7,3,-110,100,O,8.5,False,-110,100
2023-05-27,MIN,TOR,9,7,-112,102,O,8.0,False,-112,102
2023-05-27,ARI,BOS,1,2,105,-125,U,9.5,False,105,-125
2023-05-27,SEA,PIT,5,0,-230,190,U,7.5,False,-230,190
2023-05-27,ATL,PHI,1,2,-130,110,U,8.5,False,-130,110
2023-05-27,OAK,HOU,3,6,275,-350,O,8.5,False,275,-350
2023-05-27,MIL,SFG,1,3,-115,-105,U,7.5,False,-115,-105
2023-05-27,COL,NYM,10,7,170,-200,O,11.0,False,170,-200
2023-05-27,CHC,CIN,5,8,-170,155,O,8.5,False,-170,155
2023-05-28,MIN,TOR,0,3,-105,-115,U,8.5,False,-105,-115
2023-05-28,OAK,HOU,1,10,230,-280,O,8.5,False,230,-280
2023-05-28,BAL,TEX,3,2,-150,130,U,9.0,False,-150,130
2023-05-28,KCR,WSN,3,2,-115,-105,U,9.0,False,-115,-105
2023-05-28,COL,NYM,11,10,117,-140,O,13.0,False,117,-140
2023-05-28,CHC,CIN,5,8,-170,150,O,7.5,False,-170,150
2023-05-28,NYY,SDP,10,7,-126,116,O,7.5,False,-126,116
2023-05-28,CLE,STL,4,3,122,-145,U,8.0,False,122,-145
2023-05-28,SEA,PIT,6,3,-140,130,O,8.5,False,-140,130
2023-05-28,ARI,BOS,4,2,-124,114,U,8.5,False,-124,114
2023-05-28,ATL,PHI,11,4,-250,210,O,9.0,False,-250,210
2023-05-28,MIL,SFG,7,5,112,-122,O,8.0,False,112,-122
2023-05-28,DET,CHW,6,5,102,-112,O,8.0,False,102,-112
2023-05-28,ANA,FLA,0,2,-130,110,U,9.0,False,-130,110
2023-05-28,TBD,LAD,11,10,-123,113,O,9.5,False,-123,113
2023-05-29,CHC,TBD,1,0,105,-125,U,8.0,False,105,-125
2023-05-29,HOU,MIN,5,7,-121,111,O,8.0,False,-121,111
2023-05-29,BAL,CLE,0,5,-134,124,U,8.0,False,-134,124
2023-05-29,SEA,NYY,4,10,-135,115,O,7.5,False,-135,115
2023-05-29,SFG,PIT,14,4,-132,122,O,8.5,False,-132,122
2023-05-29,LAD,WSN,6,1,-260,210,U,9.0,False,-260,210
2023-05-29,CHW,ANA,4,6,-140,117,O,9.0,False,-140,117
2023-05-29,STL,KCR,0,7,-180,160,U,9.5,False,-180,160
2023-05-29,OAK,ATL,7,2,210,-260,P,9.0,False,210,-260
2023-05-29,DET,TEX,0,5,160,-180,U,8.5,False,160,-180
2023-05-29,ARI,COL,7,5,-200,170,O,9.5,False,-200,170
2023-05-30,HOU,MIN,5,1,-115,-105,U,8.5,False,-115,-105
2023-05-30,SEA,NYY,2,10,-145,125,O,7.0,False,-145,125
2023-05-30,TOR,MIL,7,2,-155,140,P,9.0,False,-155,140
2023-05-30,ARI,COL,5,1,-250,210,U,8.5,False,-250,210
2023-05-30,SFG,PIT,1,2,-155,140,U,8.5,False,-155,140
2023-05-30,CHW,ANA,7,3,-145,130,O,9.5,False,-145,130
2023-05-30,CHC,TBD,2,1,148,-180,U,8.5,False,148,-180
2023-05-30,BAL,CLE,8,5,-140,117,O,9.0,False,-140,117
2023-05-30,NYM,PHI,2,0,-150,130,U,8.5,False,-150,130
2023-05-30,BOS,CIN,8,9,-170,141,O,9.5,False,-170,141
2023-05-30,LAD,WSN,9,3,-320,260,O,8.5,False,-320,260
2023-05-30,FLA,SDP,4,9,-140,117,O,8.0,False,-140,117
2023-05-30,STL,KCR,2,1,-200,170,U,9.0,False,-200,170
2023-05-30,OAK,ATL,2,1,205,-250,U,8.5,False,205,-250
2023-05-30,DET,TEX,6,10,105,-125,O,8.5,False,105,-125
2023-05-31,LAD,WSN,6,10,-245,205,O,9.5,False,-245,205
2023-05-31,ARI,COL,6,0,-160,135,U,10.0,False,-160,135
2023-05-31,TOR,MIL,2,4,-150,126,U,10.0,False,-150,126
2023-05-31,OAK,ATL,2,4,200,-250,U,9.5,False,200,-250
2023-05-31,CHC,TBD,3,4,120,-140,U,8.5,False,120,-140
2023-05-31,SEA,NYY,1,0,-138,128,U,7.5,False,-138,128
2023-05-31,HOU,MIN,2,8,-185,165,O,7.5,False,-185,165
2023-05-31,FLA,SDP,2,1,102,-112,U,8.5,False,102,-112
2023-05-31,CHW,ANA,5,12,-145,125,O,9.0,False,-145,125
2023-05-31,SFG,PIT,4,9,-114,104,O,7.5,False,-114,104
2023-05-31,NYM,PHI,4,1,110,-120,U,9.0,False,110,-120
2023-05-31,DET,TEX,3,2,135,-160,U,9.0,False,135,-160
2023-05-31,BOS,CIN,4,5,-165,145,U,10.5,False,-165,145
2023-05-31,BAL,CLE,8,12,-105,-115,O,8.5,False,-105,-115
2023-06-01,HOU,ANA,5,2,-142,119,U,9.0,False,-142,119
2023-06-01,MIN,CLE,7,6,-141,120,O,8.0,False,-141,120
2023-06-01,TOR,MIL,3,1,-185,155,U,8.0,False,-185,155
2023-06-01,NYM,PHI,4,2,-180,160,U,8.5,False,-180,160
2023-06-01,FLA,SDP,1,10,100,-120,O,7.5,False,100,-120
2023-06-01,BOS,CIN,8,2,-170,145,O,9.5,False,-170,145
2023-06-01,ARI,COL,5,4,-175,148,U,9.5,False,-175,148
2023-06-02,TEX,SEA,2,0,-110,-110,U,7.5,False,-110,-110
2023-06-02,WSN,PHI,8,7,160,-180,O,9.0,False,160,-180
2023-06-02,NYM,TOR,0,3,-130,110,U,8.5,False,-130,110
2023-06-02,MIN,CLE,1,0,-130,110,U,8.0,False,-130,110
2023-06-02,LAD,NYY,8,4,-152,127,O,8.0,False,-152,127
2023-06-02,CHW,DET,3,0,-158,143,U,9.0,False,-158,143
2023-06-02,HOU,ANA,6,2,-130,110,O,7.5,False,-130,110
2023-06-02,SDP,CHC,1,2,-182,155,U,9.0,False,-182,155
2023-06-02,PIT,STL,7,5,129,-144,O,9.5,False,129,-144
2023-06-02,CIN,MIL,4,5,140,-165,U,10.0,False,140,-165
2023-06-02,KCR,COL,2,7,-125,105,U,9.5,False,-125,105
2023-06-02,SFG,BAL,2,3,-165,139,U,7.5,False,-165,139
2023-06-02,ARI,ATL,3,2,102,-112,U,9.0,False,102,-112
2023-06-02,FLA,OAK,4,0,-210,170,U,8.5,False,-210,170
2023-06-03,PIT,STL,4,3,125,-143,U,9.5,False,125,-143
2023-06-03,KCR,COL,4,6,-150,135,O,9.5,False,-150,135
2023-06-03,LAD,NYY,3,6,-110,-110,P,9.0,False,-110,-110
2023-06-03,SFG,BAL,4,0,-135,110,U,7.5,False,-135,110
2023-06-03,BOS,TBD,2,4,136,-162,U,8.5,False,136,-162
2023-06-03,CHW,DET,2,1,-155,140,U,8.5,False,-155,140
2023-06-03,MIN,CLE,2,4,-126,116,U,7.0,False,-126,116
2023-06-03,ARI,ATL,2,5,195,-240,U,9.0,False,195,-240
2023-06-03,NYM,TOR,1,2,118,-128,U,8.5,False,118,-128
2023-06-03,FLA,OAK,12,1,-220,185,O,8.0,False,-220,185
2023-06-03,SDP,CHC,6,0,-180,160,U,8.0,False,-180,160
2023-06-03,BOS,TBD,8,5,-117,107,O,9.0,False,-117,107
2023-06-03,CIN,MIL,8,10,-105,-105,O,10.0,False,-105,-105
2023-06-03,WSN,PHI,2,4,-110,-110,U,8.5,False,-110,-110
2023-06-03,TEX,SEA,16,6,-150,126,O,8.5,False,-150,126
2023-06-03,HOU,ANA,9,6,-165,145,O,8.5,False,-165,145
2023-06-04,BOS,TBD,2,6,110,-120,U,9.0,False,110,-120
2023-06-04,NYM,TOR,4,6,-141,120,O,8.5,False,-141,120
2023-06-04,MIN,CLE,1,2,-135,125,U,7.5,False,-135,125
2023-06-04,CIN,MIL,1,5,-118,108,U,9.5,False,-118,108
2023-06-04,SDP,CHC,1,7,-105,-105,U,9.0,False,-105,-105
2023-06-04,CHW,DET,6,2,-170,141,U,8.5,False,-170,141
2023-06-04,FLA,OAK,7,5,-240,195,O,7.5,False,-240,195
2023-06-04,ARI,ATL,5,8,-130,110,O,8.5,False,-130,110
2023-06-04,HOU,ANA,1,2,-150,135,U,9.0,False,-150,135
2023-06-04,SFG,BAL,3,8,-102,-108,O,8.0,False,-102,-108
2023-06-04,PIT,STL,2,1,130,-150,U,8.5,False,130,-150
2023-06-04,TEX,SEA,12,3,-160,145,O,8.0,False,-160,145
2023-06-04,KCR,COL,2,0,-150,130,U,9.0,False,-150,130
2023-06-04,WSN,PHI,3,11,128,-153,O,9.0,False,128,-153
2023-06-04,LAD,NYY,1,4,-178,146,U,8.5,False,-178,146
2023-06-05,PIT,OAK,5,4,-185,153,P,9.0,False,-185,153
2023-06-05,TEX,STL,4,3,-145,125,U,10.0,False,-145,125
2023-06-05,BOS,TBD,1,4,125,-145,U,8.0,False,125,-145
2023-06-05,CIN,MIL,2,0,-115,105,U,9.5,False,-115,105
2023-06-05,PHI,DET,8,3,-270,220,O,8.5,False,-270,220
2023-06-05,SDP,CHC,5,0,-175,145,U,9.0,False,-175,145
2023-06-05,TOR,HOU,4,11,-115,-105,O,10.0,False,-115,-105
2023-06-05,FLA,KCR,9,6,-165,140,O,7.5,False,-165,140
2023-06-06,PHI,DET,1,0,-185,155,U,9.0,False,-185,155
2023-06-06,NYY,CHW,2,3,-140,117,U,8.0,False,-140,117
2023-06-06,ANA,CHC,7,4,-120,100,O,9.5,False,-120,100
2023-06-06,SDP,SEA,1,4,-130,110,U,7.5,False,-130,110
2023-06-06,PIT,OAK,2,11,-294,235,O,8.5,False,-294,235
2023-06-06,TOR,HOU,5,1,-140,120,U,8.0,False,-140,120
2023-06-06,WSN,ARI,5,10,115,-135,O,10.0,False,115,-135
2023-06-06,TBD,MIN,7,0,-165,140,U,7.5,False,-165,140
2023-06-06,MIL,BAL,4,3,-130,110,U,8.5,False,-130,110
2023-06-06,COL,SFG,4,10,139,-165,O,11.0,False,139,-165
2023-06-06,CIN,LAD,9,8,160,-190,O,10.5,False,160,-190
2023-06-06,ATL,NYM,6,4,-167,145,U,10.5,False,-167,145
2023-06-06,FLA,KCR,6,1,-165,150,U,7.5,False,-165,150
2023-06-06,CLE,BOS,4,5,-105,-105,O,7.5,False,-105,-105
2023-06-06,TEX,STL,6,4,-135,125,O,9.5,False,-135,125
2023-06-07,WSN,ARI,2,6,100,-120,U,10.0,False,100,-120
2023-06-07,SDP,SEA,10,3,-110,100,O,7.5,False,-110,100
2023-06-07,ANA,CHC,6,2,-145,125,U,9.0,False,-145,125
2023-06-07,TOR,HOU,3,2,-150,130,U,9.0,False,-150,130
2023-06-07,TEX,STL,0,1,-135,115,U,9.0,False,-135,115
2023-06-07,COL,SFG,4,5,190,-230,U,11.0,False,190,-230
2023-06-07,MIL,BAL,10,2,-140,120,O,8.0,False,-140,120
2023-06-07,CIN,LAD,8,6,135,-160,O,11.0,False,135,-160
2023-06-07,CLE,BOS,5,2,-135,115,U,7.5,False,-135,115
2023-06-07,FLA,KCR,6,1,-190,156,U,8.0,False,-190,156
2023-06-07,TBD,MIN,2,1,-112,102,U,8.0,False,-112,102
2023-06-07,PIT,OAK,5,9,-190,156,O,9.5,False,-190,156
2023-06-07,ATL,NYM,7,5,-125,115,O,9.5,False,-125,115
2023-06-08,ATL,NYM,13,10,-185,155,O,8.5,False,-185,155
2023-06-08,TBD,MIN,4,2,-115,-105,U,8.0,False,-115,-105
2023-06-08,ANA,CHC,3,1,-126,116,U,9.0,False,-126,116
2023-06-08,NYY,CHW,3,0,-130,120,U,8.5,False,-130,120
2023-06-08,MIL,BAL,3,6,-110,-110,P,9.0,False,-110,-110
2023-06-08,TOR,HOU,3,2,-105,-115,U,8.0,False,-105,-115
2023-06-08,PHI,DET,3,2,-250,200,U,7.5,False,-250,200
2023-06-08,NYY,CHW,5,6,-133,123,O,8.0,False,-133,123
2023-06-08,CIN,LAD,0,6,200,-250,U,9.5,False,200,-250
2023-06-08,COL,SFG,4,6,155,-175,U,12.0,False,155,-175
2023-06-08,CLE,BOS,10,3,-150,130,O,8.5,False,-150,130
2023-06-09,STL,CIN,7,4,-179,150,O,8.0,False,-179,150
2023-06-09,COL,SDP,6,9,170,-200,O,11.5,False,170,-200
2023-06-09,PHI,LAD,5,4,-101,-109,U,9.5,False,-101,-109
2023-06-09,DET,ARI,6,11,125,-145,O,8.0,False,125,-145
2023-06-09,CHW,FLA,2,1,-126,106,U,8.0,False,-126,106
2023-06-09,ATL,WSN,3,2,-200,170,U,10.0,False,-200,170
2023-06-09,MIL,OAK,2,5,-260,210,U,9.5,False,-260,210
2023-06-09,PIT,NYM,14,7,-110,100,O,9.5,False,-110,100
2023-06-09,SFG,CHC,2,3,-110,-110,U,8.0,False,-110,-110
2023-06-09,NYY,BOS,2,3,-160,135,U,8.0,False,-160,135
2023-06-09,ANA,SEA,5,4,-120,100,O,7.5,False,-120,100
2023-06-09,BAL,KCR,3,2,-185,165,U,8.0,False,-185,165
2023-06-09,TOR,MIN,2,3,-119,109,U,8.5,False,-119,109
2023-06-09,CLE,HOU,10,9,-110,-110,O,8.0,False,-110,-110
2023-06-09,TBD,TEX,8,3,-155,140,O,8.0,False,-155,140
2023-06-10,PIT,NYM,1,5,100,-120,U,9.5,False,100,-120
2023-06-10,TOR,MIN,4,9,-128,118,O,8.5,False,-128,118
2023-06-10,BAL,KCR,6,1,-145,122,U,9.5,False,-145,122
2023-06-10,NYY,BOS,3,1,-135,115,U,9.0,False,-135,115
2023-06-10,PHI,LAD,0,9,100,-120,O,8.5,False,100,-120
2023-06-10,ATL,WSN,6,4,-185,165,O,9.5,False,-185,165
2023-06-10,STL,CIN,4,8,-175,150,O,9.0,False,-175,150
2023-06-10,SFG,CHC,0,4,-170,155,U,8.5,False,-170,155
2023-06-10,COL,SDP,2,3,120,-140,U,12.5,False,120,-140
2023-06-10,ANA,SEA,2,6,-145,125,U,9.0,False,-145,125
2023-06-10,MIL,OAK,1,2,-180,148,U,9.5,False,-180,148
2023-06-10,TBD,TEX,4,8,-110,100,O,8.0,False,-110,100
2023-06-10,CHW,FLA,1,5,-120,100,U,8.5,False,-120,100
2023-06-10,CLE,HOU,4,6,-130,120,O,8.0,False,-130,120
2023-06-10,DET,ARI,0,5,105,-125,U,9.0,False,105,-125
2023-06-11,CHW,FLA,5,6,-112,102,O,8.0,False,-112,102
2023-06-11,PHI,LAD,7,3,117,-140,U,10.5,False,117,-140
2023-06-11,BAL,KCR,11,3,-160,135,O,9.0,False,-160,135
2023-06-11,MIL,OAK,6,8,-200,170,O,8.0,False,-200,170
2023-06-11,TOR,MIN,7,6,-210,175,O,7.5,False,-210,175
2023-06-11,DET,ARI,5,7,190,-230,O,8.5,False,190,-230
2023-06-11,COL,SDP,5,4,170,-200,U,11.5,False,170,-200
2023-06-11,SFG,CHC,13,3,-150,130,O,8.5,False,-150,130
2023-06-11,ATL,WSN,2,6,-280,230,U,9.5,False,-280,230
2023-06-11,NYY,BOS,2,3,-115,105,U,8.5,False,-115,105
2023-06-11,ANA,SEA,9,4,100,-120,O,8.5,False,100,-120
2023-06-11,TBD,TEX,7,3,-200,170,O,8.5,False,-200,170
2023-06-11,STL,CIN,3,4,-115,-105,U,8.0,False,-115,-105
2023-06-11,PIT,NYM,2,1,-135,115,U,8.5,False,-135,115
2023-06-11,CLE,HOU,5,0,-120,110,U,8.0,False,-120,110
2023-06-12,SEA,FLA,8,1,-108,-102,O,7.5,False,-108,-102
2023-06-12,STL,SFG,3,4,112,-122,U,8.0,False,112,-122
2023-06-12,BOS,COL,3,4,-245,200,U,9.0,False,-245,200
2023-06-12,KCR,CIN,4,5,-110,-110,O,8.5,False,-110,-110
2023-06-12,OAK,TBD,4,3,220,-270,U,8.5,False,220,-270
2023-06-12,TEX,ANA,6,9,-160,135,O,10.0,False,-160,135
2023-06-12,ARI,PHI,9,8,100,-120,O,10.0,False,100,-120
2023-06-12,DET,ATL,6,5,210,-260,O,9.0,False,210,-260
2023-06-13,KCR,CIN,4,5,100,-110,U,10.0,False,100,-110
2023-06-13,MIN,MIL,7,5,-128,118,O,7.0,False,-128,118
2023-06-13,NYM,NYY,6,7,-165,139,O,7.5,False,-165,139
2023-06-13,HOU,WSN,6,1,-270,220,U,8.5,False,-270,220
2023-06-13,SEA,FLA,9,3,-155,130,O,7.0,False,-155,130
2023-06-13,LAD,CHW,5,1,-200,170,U,9.0,False,-200,170
2023-06-13,TEX,ANA,3,7,-130,115,O,9.5,False,-130,115
2023-06-13,OAK,TBD,2,1,175,-210,U,9.0,False,175,-210
2023-06-13,BOS,COL,6,7,-220,180,O,9.0,False,-220,180
2023-06-13,ARI,PHI,3,15,121,-131,O,9.0,False,121,-131
2023-06-13,BAL,TOR,11,6,105,-125,O,9.0,False,105,-125
2023-06-13,CHC,PIT,11,3,-124,114,O,9.0,False,-124,114
2023-06-13,SDP,CLE,6,3,-180,148,O,7.5,False,-180,148
2023-06-13,STL,SFG,3,11,-115,-105,O,9.0,False,-115,-105
2023-06-14,OAK,TBD,3,6,225,-275,O,8.0,False,225,-275
2023-06-14,TEX,ANA,6,3,-140,120,P,9.0,False,-140,120
2023-06-14,BOS,COL,6,3,-230,190,U,9.5,False,-230,190
2023-06-14,STL,SFG,5,8,-150,130,O,8.5,False,-150,130
2023-06-14,BAL,TOR,1,3,100,-110,U,8.5,False,100,-110
2023-06-14,ARI,PHI,3,4,-125,105,U,8.0,False,-125,105
2023-06-14,SEA,FLA,1,4,-182,150,U,6.5,False,-182,150
2023-06-14,NYM,NYY,4,3,-110,-110,U,7.5,False,-110,-110
2023-06-14,DET,ATL,5,6,122,-145,O,9.5,False,122,-145
2023-06-14,DET,ATL,7,10,220,-270,O,8.5,False,220,-270
2023-06-14,CHC,PIT,10,6,-150,130,O,9.0,False,-150,130
2023-06-14,SDP,CLE,5,0,-155,140,U,8.5,False,-155,140
2023-06-14,LAD,CHW,4,8,-260,210,O,8.0,False,-260,210
2023-06-14,HOU,WSN,5,4,-250,210,O,7.5,False,-250,210
2023-06-14,MIN,MIL,4,2,-155,140,U,8.5,False,-155,140
2023-06-14,KCR,CIN,4,7,100,-110,O,9.5,False,100,-110
2023-06-15,ARI,PHI,4,5,120,-130,P,9.0,False,120,-130
2023-06-15,TEX,ANA,3,5,-132,117,P,8.0,False,-132,117
2023-06-15,MIN,DET,4,8,-210,175,O,7.5,False,-210,175
2023-06-15,OAK,TBD,3,4,175,-210,U,8.5,False,175,-210
2023-06-15,LAD,CHW,5,4,-145,122,P,9.0,False,-145,122
2023-06-15,BAL,TOR,4,2,-115,105,U,9.0,False,-115,105
2023-06-15,CHC,PIT,7,2,-150,130,O,7.0,False,-150,130
2023-06-15,SDP,CLE,6,8,-118,102,O,9.0,False,-118,102
2023-06-15,HOU,WSN,1,4,-200,170,U,8.0,False,-200,170
2023-06-15,ATL,COL,8,3,-250,205,O,9.0,False,-250,205
2023-06-16,LAD,SFG,5,7,-130,110,O,8.5,False,-130,110
2023-06-16,TEX,TOR,1,2,130,-155,U,9.0,False,130,-155
2023-06-16,HOU,CIN,1,2,-185,148,U,8.5,False,-185,148
2023-06-16,WSN,FLA,5,6,122,-145,O,8.0,False,122,-145
2023-06-16,SEA,CHW,3,2,-130,120,U,7.0,False,-130,120
2023-06-16,MIL,PIT,5,4,-115,-105,O,8.5,False,-115,-105
2023-06-16,MIN,DET,1,7,-250,210,O,7.5,False,-250,210
2023-06-16,BOS,NYY,15,5,-122,112,O,10.0,False,-122,112
2023-06-16,SDP,TBD,2,6,-110,-110,O,7.5,False,-110,-110
2023-06-16,ARI,CLE,5,1,-190,156,U,8.5,False,-190,156
2023-06-16,NYM,STL,6,1,100,-120,U,9.0,False,100,-120
2023-06-16,OAK,PHI,1,6,120,-140,U,8.5,False,120,-140
2023-06-16,CHC,BAL,10,3,-135,113,O,8.5,False,-135,113
2023-06-16,KCR,ANA,0,3,126,-150,U,9.0,False,126,-150
2023-06-16,ATL,COL,8,1,-250,200,U,10.5,False,-250,200
2023-06-17,KCR,ANA,10,9,140,-155,O,10.0,False,140,-155
2023-06-17,ARI,CLE,6,3,-110,-110,P,9.0,False,-110,-110
2023-06-17,OAK,PHI,2,3,150,-175,U,9.5,False,150,-175
2023-06-17,HOU,CIN,3,10,-125,105,O,8.0,False,-125,105
2023-06-17,TEX,TOR,4,2,-115,-105,U,9.0,False,-115,-105
2023-06-17,CHC,BAL,3,2,-133,123,U,8.0,False,-133,123
2023-06-17,SDP,TBD,2,0,-120,100,U,8.5,False,-120,100
2023-06-17,MIL,PIT,5,0,100,-110,U,8.5,False,100,-110
2023-06-17,MIN,DET,2,0,-180,160,U,9.0,False,-180,160
2023-06-17,ATL,COL,10,2,-300,240,O,10.0,False,-300,240
2023-06-17,WSN,FLA,2,5,150,-170,U,9.0,False,150,-170
2023-06-17,NYM,STL,3,5,-150,135,U,9.0,False,-150,135
2023-06-17,SEA,CHW,3,4,-150,130,P,7.0,False,-150,130
2023-06-17,LAD,SFG,0,15,-163,137,O,8.5,False,-163,137
2023-06-18,HOU,CIN,7,9,-150,130,O,9.0,False,-150,130
2023-06-18,MIN,DET,4,6,-188,160,O,7.5,False,-188,160
2023-06-18,BOS,NYY,6,2,-105,-115,U,9.0,False,-105,-115
2023-06-18,BOS,NYY,4,1,-130,115,U,8.5,False,-130,115
2023-06-18,ATL,COL,14,6,-300,250,O,9.5,False,-300,250
2023-06-18,OAK,PHI,2,3,180,-220,U,7.5,False,180,-220
2023-06-18,WSN,FLA,2,4,135,-160,U,9.0,False,135,-160
2023-06-18,SEA,CHW,5,1,-155,130,U,7.5,False,-155,130
2023-06-18,LAD,SFG,3,7,-115,-105,O,8.5,False,-115,-105
2023-06-18,KCR,ANA,2,5,100,-120,U,9.0,False,100,-120
2023-06-18,NYM,STL,7,8,-130,120,O,9.5,False,-130,120
2023-06-18,ARI,CLE,3,12,-110,-110,O,9.0,False,-110,-110
2023-06-18,MIL,PIT,5,2,-175,145,U,8.5,False,-175,145
2023-06-18,TEX,TOR,11,7,-150,126,O,8.5,False,-150,126
2023-06-18,CHC,BAL,3,6,-105,-105,P,9.0,False,-105,-105
2023-06-18,SDP,TBD,5,4,-150,135,O,8.5,False,-150,135
2023-06-19,MIL,ARI,1,9,-117,-103,O,7.5,False,-117,-103
2023-06-19,SFG,SDP,7,4,100,-120,O,8.0,False,100,-120
2023-06-19,MIN,BOS,3,9,-145,122,O,7.5,False,-145,122
2023-06-19,WSN,STL,6,8,126,-150,O,9.5,False,126,-150
2023-06-19,CIN,COL,5,4,-170,150,U,10.5,False,-170,150
2023-06-19,HOU,NYM,1,11,-115,105,O,7.5,False,-115,105
2023-06-19,PIT,CHC,0,8,105,-125,U,9.0,False,105,-125
2023-06-19,FLA,TOR,11,0,140,-155,O,8.0,False,140,-155
2023-06-19,DET,KCR,6,4,-150,130,O,9.0,False,-150,130
2023-06-19,CHW,TEX,2,5,114,-136,U,9.5,False,114,-136
2023-06-20,PHI,ATL,2,4,135,-150,U,8.5,False,135,-150
2023-06-20,ANA,LAD,0,2,120,-141,U,8.5,False,120,-141
2023-06-20,PIT,CHC,0,4,122,-145,U,8.0,False,122,-145
2023-06-20,MIL,ARI,7,5,-125,105,O,9.0,False,-125,105
2023-06-20,CHW,TEX,7,6,141,-170,O,8.5,False,141,-170
2023-06-20,MIN,BOS,4,10,-125,105,O,8.5,False,-125,105
2023-06-20,DET,KCR,0,1,-145,122,U,8.5,False,-145,122
2023-06-20,FLA,TOR,0,2,-120,100,U,7.5,False,-120,100
2023-06-20,NYY,SEA,3,1,-110,-110,U,7.0,False,-110,-110
2023-06-20,SFG,SDP,4,3,-105,-115,U,8.5,False,-105,-115
2023-06-20,CIN,COL,8,6,-200,170,O,10.0,False,-200,170
2023-06-20,WSN,STL,3,9,122,-145,O,8.0,False,122,-145
2023-06-20,CLE,OAK,3,2,-250,210,U,9.0,False,-250,210
2023-06-20,TBD,BAL,6,8,-170,155,O,7.5,False,-170,155
2023-06-20,HOU,NYM,4,2,-130,120,U,7.5,False,-130,120
2023-06-21,WSN,STL,3,0,135,-160,U,9.0,False,135,-160
2023-06-21,NYY,SEA,4,2,130,-150,U,7.5,False,130,-150
2023-06-21,CLE,OAK,7,6,-180,160,O,8.0,False,-180,160
2023-06-21,TBD,BAL,7,2,-140,130,O,8.0,False,-140,130
2023-06-21,ANA,LAD,0,2,-150,130,U,9.0,False,-150,130
2023-06-21,MIL,ARI,1,5,130,-150,U,8.5,False,130,-150
2023-06-21,PIT,CHC,3,8,100,-120,O,9.0,False,100,-120
2023-06-21,MIN,BOS,5,4,-114,104,O,8.5,False,-114,104
2023-06-21,CHW,TEX,3,6,-110,100,U,9.5,False,-110,100
2023-06-21,FLA,TOR,3,6,115,-125,O,6.5,False,115,-125
2023-06-21,DET,KCR,9,4,-140,120,O,8.5,False,-140,120
2023-06-21,CIN,COL,5,3,-220,180,U,9.5,False,-220,180
2023-06-21,SFG,SDP,4,2,105,-115,U,7.5,False,105,-115
2023-06-21,HOU,NYM,10,8,-145,122,O,8.5,False,-145,122
2023-06-22,TBD,KCR,5,6,-345,270,O,7.5,False,-345,270
2023-06-22,SFG,SDP,0,10,126,-150,O,8.5,False,126,-150
2023-06-22,PHI,ATL,1,5,-125,105,U,8.0,False,-125,105
2023-06-22,WSN,ARI,3,5,130,-155,U,9.0,False,130,-155
2023-06-22,FLA,PIT,6,4,-165,140,O,7.0,False,-165,140
2023-06-22,NYY,SEA,2,10,-110,-110,O,7.5,False,-110,-110
2023-06-22,CLE,OAK,6,1,-175,150,U,7.5,False,-175,150
2023-06-22,MIN,BOS,6,0,-150,126,U,9.0,False,-150,126
2023-06-23,TBD,KCR,11,3,-270,220,O,7.5,False,-270,220
2023-06-23,FLA,PIT,1,3,-220,180,U,7.5,False,-220,180
2023-06-23,SDP,WSN,13,3,-280,240,O,8.0,False,-280,240
